Station,Date,.mean,Upper 90
"Nyon, Changins",24/05/2022 09:10,4.0,4.8
"Nyon, Changins",24/05/2022 09:20,3.7,4.6
"Nyon, Changins",24/05/2022 09:30,4.8,5.8
"Nyon, Changins",24/05/2022 09:40,4.1,5.2
"Nyon, Changins",24/05/2022 09:50,5.2,6.5
"Nyon, Changins",24/05/2022 10:00,7.0,8.4
"Nyon, Changins",24/05/2022 10:10,7.0,8.5
"Nyon, Changins",24/05/2022 10:20,7.2,8.7
"Nyon, Changins",24/05/2022 10:30,7.1,8.7
"Nyon, Changins",24/05/2022 10:40,5.7,7.4
"Nyon, Changins",24/05/2022 10:50,6.5,8.2
"Nyon, Changins",24/05/2022 11:00,5.9,7.8
"Nyon, Changins",24/05/2022 11:10,6.3,8.2
"Nyon, Changins",24/05/2022 11:20,6.4,8.4
"Nyon, Changins",24/05/2022 11:30,6.7,8.7
"Nyon, Changins",24/05/2022 11:40,6.9,9.0
"Nyon, Changins",24/05/2022 11:50,7.4,9.5
"Nyon, Changins",24/05/2022 12:00,6.9,9.2
"Nyon, Changins",24/05/2022 12:10,6.3,8.5
"Nyon, Changins",24/05/2022 12:20,6.3,8.6
"Nyon, Changins",24/05/2022 12:30,5.7,8.1
"Nyon, Changins",24/05/2022 12:40,6.1,8.6
"Nyon, Changins",24/05/2022 12:50,5.8,8.3
"Nyon, Changins",24/05/2022 13:00,5.7,8.2
"Nyon, Changins",24/05/2022 13:10,5.4,8.0
"Nyon, Changins",24/05/2022 13:20,6.1,8.8
"Nyon, Changins",24/05/2022 13:30,7.2,9.8
"Nyon, Changins",24/05/2022 13:40,7.4,10.1
"Nyon, Changins",24/05/2022 13:50,6.9,9.7
"Nyon, Changins",24/05/2022 14:00,6.9,9.8
"Nyon, Changins",24/05/2022 14:10,7.3,10.2
"Nyon, Changins",24/05/2022 14:20,7.3,10.3
"Nyon, Changins",24/05/2022 14:30,7.5,10.5
"Nyon, Changins",24/05/2022 14:40,7.5,10.5
"Nyon, Changins",24/05/2022 14:50,7.1,10.2
"Nyon, Changins",24/05/2022 15:00,6.7,9.8
"Nyon, Changins",24/05/2022 15:10,6.8,9.9
"Nyon, Changins",24/05/2022 15:20,5.2,8.4
"Nyon, Changins",24/05/2022 15:30,6.7,9.9
"Nyon, Changins",24/05/2022 15:40,4.6,7.9
"Nyon, Changins",24/05/2022 15:50,4.4,7.7
"Nyon, Changins",24/05/2022 16:00,4.7,8.0
"Nyon, Changins",24/05/2022 16:10,4.8,8.1
"Nyon, Changins",24/05/2022 16:20,4.8,8.2
"Nyon, Changins",24/05/2022 16:30,4.2,7.7
"Nyon, Changins",24/05/2022 16:40,2.9,6.4
"Nyon, Changins",24/05/2022 16:50,2.8,6.3
"Nyon, Changins",24/05/2022 17:00,2.4,5.9
"Nyon, Changins",24/05/2022 17:10,2.4,6.0
"Nyon, Changins",24/05/2022 17:20,2.1,5.7
"Nyon, Changins",24/05/2022 17:30,1.9,5.6
"Nyon, Changins",24/05/2022 17:40,1.7,5.3
"Nyon, Changins",24/05/2022 17:50,1.7,5.4
"Nyon, Changins",24/05/2022 18:00,1.8,5.6
"Nyon, Changins",24/05/2022 18:10,1.9,5.7
"Nyon, Changins",24/05/2022 18:20,1.6,5.4
"Nyon, Changins",24/05/2022 18:30,1.6,5.4
"Nyon, Changins",24/05/2022 18:40,1.4,5.2
"Nyon, Changins",24/05/2022 18:50,1.4,5.3
"Nyon, Changins",24/05/2022 19:00,1.3,5.2
"Nyon, Changins",24/05/2022 19:10,1.5,5.5
"Nyon, Changins",24/05/2022 19:20,1.4,5.4
"Nyon, Changins",24/05/2022 19:30,1.5,5.5
"Nyon, Changins",24/05/2022 19:40,1.4,5.5
"Nyon, Changins",24/05/2022 19:50,1.5,5.6
"Nyon, Changins",24/05/2022 20:00,1.4,5.6
"Nyon, Changins",24/05/2022 20:10,1.5,5.7
"Nyon, Changins",24/05/2022 20:20,1.5,5.7
"Nyon, Changins",24/05/2022 20:30,1.5,5.8
"Nyon, Changins",24/05/2022 20:40,1.4,5.7
"Nyon, Changins",24/05/2022 20:50,1.4,5.7
"Nyon, Changins",24/05/2022 21:00,1.3,5.7
"Nyon, Changins",24/05/2022 21:10,1.4,5.8
"Nyon, Changins",24/05/2022 21:20,1.2,5.6
"Nyon, Changins",24/05/2022 21:30,1.1,5.5
"Nyon, Changins",24/05/2022 21:40,1.0,5.5
"Nyon, Changins",24/05/2022 21:50,1.0,5.5
"Nyon, Changins",24/05/2022 22:00,1.0,5.5
"Nyon, Changins",24/05/2022 22:10,1.0,5.5
"Nyon, Changins",24/05/2022 22:20,1.0,5.6
"Nyon, Changins",24/05/2022 22:30,1.0,5.6
"Nyon, Changins",24/05/2022 22:40,0.8,5.5
"Nyon, Changins",24/05/2022 22:50,0.8,5.4
"Nyon, Changins",24/05/2022 23:00,0.9,5.5
"Nyon, Changins",24/05/2022 23:10,1.0,5.7
"Nyon, Changins",24/05/2022 23:20,1.0,5.8
"Nyon, Changins",24/05/2022 23:30,1.2,5.9
"Nyon, Changins",24/05/2022 23:40,1.1,5.9
"Nyon, Changins",24/05/2022 23:50,1.3,6.1
"Nyon, Changins",25/05/2022 00:00,1.2,6.0
"Nyon, Changins",25/05/2022 00:10,1.3,6.1
"Nyon, Changins",25/05/2022 00:20,1.3,6.2
"Nyon, Changins",25/05/2022 00:30,1.4,6.3
"Nyon, Changins",25/05/2022 00:40,1.3,6.2
"Nyon, Changins",25/05/2022 00:50,1.3,6.3
"Nyon, Changins",25/05/2022 01:00,1.3,6.3
"Nyon, Changins",25/05/2022 01:10,1.3,6.4
"Nyon, Changins",25/05/2022 01:20,1.4,6.5
"Nyon, Changins",25/05/2022 01:30,1.5,6.6
"Nyon, Changins",25/05/2022 01:40,1.4,6.5
"Nyon, Changins",25/05/2022 01:50,1.4,6.5
"Nyon, Changins",25/05/2022 02:00,1.3,6.5
"Nyon, Changins",25/05/2022 02:10,1.3,6.5
"Nyon, Changins",25/05/2022 02:20,1.4,6.6
"Nyon, Changins",25/05/2022 02:30,1.5,6.7
"Nyon, Changins",25/05/2022 02:40,1.3,6.6
"Nyon, Changins",25/05/2022 02:50,1.3,6.6
"Nyon, Changins",25/05/2022 03:00,1.3,6.6
"Nyon, Changins",25/05/2022 03:10,1.3,6.6
"Nyon, Changins",25/05/2022 03:20,1.4,6.7
"Nyon, Changins",25/05/2022 03:30,1.5,6.9
"Nyon, Changins",25/05/2022 03:40,1.3,6.7
"Nyon, Changins",25/05/2022 03:50,1.3,6.7
"Nyon, Changins",25/05/2022 04:00,1.2,6.7
"Nyon, Changins",25/05/2022 04:10,1.2,6.6
"Nyon, Changins",25/05/2022 04:20,1.3,6.8
"Nyon, Changins",25/05/2022 04:30,1.4,6.9
"Nyon, Changins",25/05/2022 04:40,1.2,6.8
"Nyon, Changins",25/05/2022 04:50,1.3,6.8
"Nyon, Changins",25/05/2022 05:00,1.2,6.8
"Nyon, Changins",25/05/2022 05:10,1.1,6.7
"Nyon, Changins",25/05/2022 05:20,1.3,6.9
"Nyon, Changins",25/05/2022 05:30,1.4,7.1
"Nyon, Changins",25/05/2022 05:40,1.2,6.9
"Nyon, Changins",25/05/2022 05:50,1.2,6.9
"Nyon, Changins",25/05/2022 06:00,1.2,6.9
"Nyon, Changins",25/05/2022 06:10,1.1,6.8
"Nyon, Changins",25/05/2022 06:20,1.3,7.0
"Nyon, Changins",25/05/2022 06:30,1.4,7.2
"Nyon, Changins",25/05/2022 06:40,1.2,7.0
"Nyon, Changins",25/05/2022 06:50,1.2,7.1
"Nyon, Changins",25/05/2022 07:00,1.4,7.2
"Nyon, Changins",25/05/2022 07:10,1.3,7.2
"Nyon, Changins",25/05/2022 07:20,1.6,7.5
"Nyon, Changins",25/05/2022 07:30,2.1,8.0
"Nyon, Changins",25/05/2022 07:40,1.8,7.7
"Nyon, Changins",25/05/2022 07:50,1.7,7.7
"Nyon, Changins",25/05/2022 08:00,2.7,8.6
"Nyon, Changins",25/05/2022 08:10,2.6,8.6
"Nyon, Changins",25/05/2022 08:20,3.2,9.2
"Nyon, Changins",25/05/2022 08:30,5.6,11.6
"Nyon, Changins",25/05/2022 08:40,6.5,12.6
"Nyon, Changins",25/05/2022 08:50,6.7,12.8
"Nyon, Changins",25/05/2022 09:00,6.9,13.0
"Nyon, Changins",25/05/2022 09:10,6.9,13.0
"Nyon, Changins",25/05/2022 09:20,7.0,13.1
"Nyon, Changins",25/05/2022 09:30,7.4,13.6
"Nyon, Changins",25/05/2022 09:40,7.0,13.2
"Nyon, Changins",25/05/2022 09:50,6.8,13.0
"Nyon, Changins",25/05/2022 10:00,6.8,13.0
"Nyon, Changins",25/05/2022 10:10,6.6,12.9
"Nyon, Changins",25/05/2022 10:20,6.9,13.2
"Nyon, Changins",25/05/2022 10:30,6.9,13.2
"Nyon, Changins",25/05/2022 10:40,6.7,13.0
"Nyon, Changins",25/05/2022 10:50,6.2,12.5
"Nyon, Changins",25/05/2022 11:00,6.7,13.1
"Nyon, Changins",25/05/2022 11:10,6.6,13.0
"Nyon, Changins",25/05/2022 11:20,7.4,13.8
"Nyon, Changins",25/05/2022 11:30,7.5,13.9
"Nyon, Changins",25/05/2022 11:40,6.8,13.2
"Nyon, Changins",25/05/2022 11:50,6.9,13.3
"Nyon, Changins",25/05/2022 12:00,7.0,13.4
"Nyon, Changins",25/05/2022 12:10,7.2,13.7
"Nyon, Changins",25/05/2022 12:20,7.5,14.0
"Nyon, Changins",25/05/2022 12:30,7.6,14.1
"Nyon, Changins",25/05/2022 12:40,7.4,14.0
"Nyon, Changins",25/05/2022 12:50,7.4,14.0
"Nyon, Changins",25/05/2022 13:00,7.6,14.1
"Nyon, Changins",25/05/2022 13:10,7.2,13.8
"Nyon, Changins",25/05/2022 13:20,8.2,14.8
"Nyon, Changins",25/05/2022 13:30,8.4,15.0
"Nyon, Changins",25/05/2022 13:40,7.8,14.5
"Nyon, Changins",25/05/2022 13:50,7.7,14.4
"Nyon, Changins",25/05/2022 14:00,7.8,14.5
"Nyon, Changins",25/05/2022 14:10,7.5,14.3
"Nyon, Changins",25/05/2022 14:20,8.4,15.1
"Nyon, Changins",25/05/2022 14:30,8.1,14.8
"Nyon, Changins",25/05/2022 14:40,7.9,14.7
"Nyon, Changins",25/05/2022 14:50,8.1,14.9
"Nyon, Changins",25/05/2022 15:00,7.8,14.6
"Nyon, Changins",25/05/2022 15:10,7.5,14.3
"Nyon, Changins",25/05/2022 15:20,6.8,13.6
"Nyon, Changins",25/05/2022 15:30,8.1,15.0
"Nyon, Changins",25/05/2022 15:40,6.1,13.0
"Nyon, Changins",25/05/2022 15:50,5.1,12.1
"Nyon, Changins",25/05/2022 16:00,4.9,11.8
"Nyon, Changins",25/05/2022 16:10,4.9,11.9
"Nyon, Changins",25/05/2022 16:20,4.8,11.8
"Nyon, Changins",25/05/2022 16:30,4.7,11.7
"Nyon, Changins",25/05/2022 16:40,4.3,11.3
"Nyon, Changins",25/05/2022 16:50,3.5,10.5
"Nyon, Changins",25/05/2022 17:00,2.6,9.6
"Nyon, Changins",25/05/2022 17:10,2.4,9.5
"Nyon, Changins",25/05/2022 17:20,2.0,9.1
"Nyon, Changins",25/05/2022 17:30,2.0,9.1
"Nyon, Changins",25/05/2022 17:40,1.7,8.8
"Nyon, Changins",25/05/2022 17:50,1.7,8.8
"Nyon, Changins",25/05/2022 18:00,1.7,8.9
"Nyon, Changins",25/05/2022 18:10,1.7,8.9
"Nyon, Changins",25/05/2022 18:20,1.8,9.0
"Nyon, Changins",25/05/2022 18:30,1.7,8.9
"Nyon, Changins",25/05/2022 18:40,1.3,8.5
"Nyon, Changins",25/05/2022 18:50,1.3,8.5
"Nyon, Changins",25/05/2022 19:00,1.3,8.5
"Nyon, Changins",25/05/2022 19:10,1.4,8.7
"Nyon, Changins",25/05/2022 19:20,1.8,9.1
"Nyon, Changins",25/05/2022 19:30,1.9,9.2
"Nyon, Changins",25/05/2022 19:40,1.8,9.1
"Nyon, Changins",25/05/2022 19:50,1.9,9.2
"Nyon, Changins",25/05/2022 20:00,1.8,9.1
"Nyon, Changins",25/05/2022 20:10,1.9,9.2
"Nyon, Changins",25/05/2022 20:20,1.7,9.1
"Nyon, Changins",25/05/2022 20:30,1.8,9.2
"Nyon, Changins",25/05/2022 20:40,1.7,9.2
"Nyon, Changins",25/05/2022 20:50,1.7,9.2
"Nyon, Changins",25/05/2022 21:00,1.3,8.7
"Nyon, Changins",25/05/2022 21:10,1.4,8.9
"Nyon, Changins",25/05/2022 21:20,1.3,8.8
"Nyon, Changins",25/05/2022 21:30,1.2,8.7
"Nyon, Changins",25/05/2022 21:40,1.1,8.7
"Nyon, Changins",25/05/2022 21:50,1.1,8.6
"Nyon, Changins",25/05/2022 22:00,0.9,8.4
"Nyon, Changins",25/05/2022 22:10,1.0,8.6
"Nyon, Changins",25/05/2022 22:20,1.0,8.6
"Nyon, Changins",25/05/2022 22:30,1.0,8.6
"Nyon, Changins",25/05/2022 22:40,0.9,8.6
"Nyon, Changins",25/05/2022 22:50,0.9,8.6
"Nyon, Changins",25/05/2022 23:00,0.8,8.4
"Nyon, Changins",25/05/2022 23:10,1.1,8.8
"Nyon, Changins",25/05/2022 23:20,1.1,8.8
"Nyon, Changins",25/05/2022 23:30,1.1,8.9
"Nyon, Changins",25/05/2022 23:40,1.3,9.1
"Nyon, Changins",25/05/2022 23:50,1.7,9.4
"Nyon, Changins",26/05/2022 00:00,1.8,9.6
"Nyon, Changins",26/05/2022 00:10,1.9,9.7
"Nyon, Changins",26/05/2022 00:20,1.9,9.7
"Nyon, Changins",26/05/2022 00:30,1.9,9.7
"Nyon, Changins",26/05/2022 00:40,1.8,9.7
"Nyon, Changins",26/05/2022 00:50,1.9,9.8
"Nyon, Changins",26/05/2022 01:00,1.8,9.7
"Nyon, Changins",26/05/2022 01:10,2.0,9.8
"Nyon, Changins",26/05/2022 01:20,2.0,9.9
"Nyon, Changins",26/05/2022 01:30,2.0,9.9
"Nyon, Changins",26/05/2022 01:40,1.9,9.9
"Nyon, Changins",26/05/2022 01:50,1.9,9.8
"Nyon, Changins",26/05/2022 02:00,1.9,9.8
"Nyon, Changins",26/05/2022 02:10,2.0,10.0
"Nyon, Changins",26/05/2022 02:20,2.0,10.0
"Nyon, Changins",26/05/2022 02:30,2.0,10.0
"Nyon, Changins",26/05/2022 02:40,1.9,9.9
"Nyon, Changins",26/05/2022 02:50,1.9,9.9
"Nyon, Changins",26/05/2022 03:00,1.8,9.9
"Nyon, Changins",26/05/2022 03:10,1.9,10.0
"Nyon, Changins",26/05/2022 03:20,1.9,10.0
"Nyon, Changins",26/05/2022 03:30,1.9,10.1
"Nyon, Changins",26/05/2022 03:40,1.9,10.0
"Nyon, Changins",26/05/2022 03:50,1.8,9.9
"Nyon, Changins",26/05/2022 04:00,1.8,10.0
"Nyon, Changins",26/05/2022 04:10,1.9,10.1
"Nyon, Changins",26/05/2022 04:20,1.9,10.1
"Nyon, Changins",26/05/2022 04:30,1.9,10.1
"Nyon, Changins",26/05/2022 04:40,1.8,10.0
"Nyon, Changins",26/05/2022 04:50,1.9,10.1
"Nyon, Changins",26/05/2022 05:00,1.8,10.1
"Nyon, Changins",26/05/2022 05:10,1.9,10.2
"Nyon, Changins",26/05/2022 05:20,1.9,10.2
"Nyon, Changins",26/05/2022 05:30,1.9,10.2
"Nyon, Changins",26/05/2022 05:40,1.8,10.2
"Nyon, Changins",26/05/2022 05:50,1.8,10.1
"Nyon, Changins",26/05/2022 06:00,1.8,10.1
"Nyon, Changins",26/05/2022 06:10,1.9,10.3
"Nyon, Changins",26/05/2022 06:20,1.9,10.2
"Nyon, Changins",26/05/2022 06:30,1.9,10.3
"Nyon, Changins",26/05/2022 06:40,1.8,10.2
"Nyon, Changins",26/05/2022 06:50,1.9,10.3
"Nyon, Changins",26/05/2022 07:00,1.9,10.4
"Nyon, Changins",26/05/2022 07:10,2.2,10.7
"Nyon, Changins",26/05/2022 07:20,2.1,10.5
"Nyon, Changins",26/05/2022 07:30,2.4,10.9
"Nyon, Changins",26/05/2022 07:40,2.5,11.0
"Nyon, Changins",26/05/2022 07:50,2.6,11.1
"Nyon, Changins",26/05/2022 08:00,3.3,11.8
"Nyon, Changins",26/05/2022 08:10,3.3,11.9
"Nyon, Changins",26/05/2022 08:20,3.7,12.3
"Nyon, Changins",26/05/2022 08:30,4.1,12.6
"Nyon, Changins",26/05/2022 08:40,5.4,14.0
"Nyon, Changins",26/05/2022 08:50,6.0,14.6
"Nyon, Changins",26/05/2022 09:00,6.7,15.3
"Nyon, Château",24/05/2022 09:10,1.4,1.8
"Nyon, Château",24/05/2022 09:20,1.5,1.9
"Nyon, Château",24/05/2022 09:30,1.5,2.0
"Nyon, Château",24/05/2022 09:40,1.5,2.1
"Nyon, Château",24/05/2022 09:50,1.5,2.2
"Nyon, Château",24/05/2022 10:00,1.6,2.4
"Nyon, Château",24/05/2022 10:10,1.6,2.4
"Nyon, Château",24/05/2022 10:20,1.6,2.5
"Nyon, Château",24/05/2022 10:30,1.6,2.5
"Nyon, Château",24/05/2022 10:40,1.5,2.4
"Nyon, Château",24/05/2022 10:50,1.4,2.4
"Nyon, Château",24/05/2022 11:00,1.5,2.5
"Nyon, Château",24/05/2022 11:10,1.4,2.5
"Nyon, Château",24/05/2022 11:20,1.5,2.7
"Nyon, Château",24/05/2022 11:30,1.4,2.6
"Nyon, Château",24/05/2022 11:40,1.3,2.5
"Nyon, Château",24/05/2022 11:50,1.3,2.6
"Nyon, Château",24/05/2022 12:00,1.4,2.7
"Nyon, Château",24/05/2022 12:10,1.4,2.7
"Nyon, Château",24/05/2022 12:20,1.4,2.7
"Nyon, Château",24/05/2022 12:30,1.4,2.8
"Nyon, Château",24/05/2022 12:40,1.4,2.8
"Nyon, Château",24/05/2022 12:50,1.3,2.8
"Nyon, Château",24/05/2022 13:00,1.4,2.9
"Nyon, Château",24/05/2022 13:10,1.4,2.9
"Nyon, Château",24/05/2022 13:20,1.4,2.9
"Nyon, Château",24/05/2022 13:30,1.3,2.8
"Nyon, Château",24/05/2022 13:40,1.1,2.7
"Nyon, Château",24/05/2022 13:50,1.1,2.7
"Nyon, Château",24/05/2022 14:00,1.3,3.0
"Nyon, Château",24/05/2022 14:10,1.3,3.0
"Nyon, Château",24/05/2022 14:20,1.3,3.0
"Nyon, Château",24/05/2022 14:30,1.2,3.0
"Nyon, Château",24/05/2022 14:40,1.3,3.0
"Nyon, Château",24/05/2022 14:50,1.2,3.0
"Nyon, Château",24/05/2022 15:00,1.3,3.2
"Nyon, Château",24/05/2022 15:10,1.3,3.2
"Nyon, Château",24/05/2022 15:20,1.5,3.3
"Nyon, Château",24/05/2022 15:30,1.6,3.5
"Nyon, Château",24/05/2022 15:40,1.4,3.3
"Nyon, Château",24/05/2022 15:50,1.4,3.3
"Nyon, Château",24/05/2022 16:00,1.5,3.4
"Nyon, Château",24/05/2022 16:10,1.6,3.6
"Nyon, Château",24/05/2022 16:20,1.5,3.5
"Nyon, Château",24/05/2022 16:30,1.4,3.4
"Nyon, Château",24/05/2022 16:40,1.5,3.6
"Nyon, Château",24/05/2022 16:50,1.8,3.9
"Nyon, Château",24/05/2022 17:00,1.8,3.9
"Nyon, Château",24/05/2022 17:10,2.1,4.2
"Nyon, Château",24/05/2022 17:20,1.7,3.9
"Nyon, Château",24/05/2022 17:30,1.9,4.0
"Nyon, Château",24/05/2022 17:40,1.6,3.8
"Nyon, Château",24/05/2022 17:50,1.5,3.7
"Nyon, Château",24/05/2022 18:00,1.6,3.9
"Nyon, Château",24/05/2022 18:10,1.7,3.9
"Nyon, Château",24/05/2022 18:20,1.6,3.9
"Nyon, Château",24/05/2022 18:30,1.6,3.9
"Nyon, Château",24/05/2022 18:40,1.4,3.7
"Nyon, Château",24/05/2022 18:50,1.4,3.8
"Nyon, Château",24/05/2022 19:00,1.3,3.6
"Nyon, Château",24/05/2022 19:10,1.2,3.5
"Nyon, Château",24/05/2022 19:20,1.2,3.6
"Nyon, Château",24/05/2022 19:30,1.0,3.5
"Nyon, Château",24/05/2022 19:40,1.0,3.4
"Nyon, Château",24/05/2022 19:50,0.6,3.1
"Nyon, Château",24/05/2022 20:00,0.7,3.1
"Nyon, Château",24/05/2022 20:10,0.4,2.9
"Nyon, Château",24/05/2022 20:20,0.5,3.0
"Nyon, Château",24/05/2022 20:30,0.5,3.1
"Nyon, Château",24/05/2022 20:40,0.5,3.1
"Nyon, Château",24/05/2022 20:50,0.7,3.3
"Nyon, Château",24/05/2022 21:00,0.6,3.2
"Nyon, Château",24/05/2022 21:10,0.4,3.0
"Nyon, Château",24/05/2022 21:20,0.5,3.1
"Nyon, Château",24/05/2022 21:30,0.5,3.2
"Nyon, Château",24/05/2022 21:40,0.5,3.1
"Nyon, Château",24/05/2022 21:50,0.5,3.1
"Nyon, Château",24/05/2022 22:00,0.4,3.1
"Nyon, Château",24/05/2022 22:10,0.7,3.4
"Nyon, Château",24/05/2022 22:20,0.7,3.5
"Nyon, Château",24/05/2022 22:30,0.7,3.5
"Nyon, Château",24/05/2022 22:40,0.7,3.5
"Nyon, Château",24/05/2022 22:50,0.8,3.6
"Nyon, Château",24/05/2022 23:00,0.8,3.6
"Nyon, Château",24/05/2022 23:10,0.8,3.6
"Nyon, Château",24/05/2022 23:20,0.8,3.6
"Nyon, Château",24/05/2022 23:30,0.8,3.7
"Nyon, Château",24/05/2022 23:40,0.8,3.7
"Nyon, Château",24/05/2022 23:50,0.8,3.7
"Nyon, Château",25/05/2022 00:00,0.8,3.7
"Nyon, Château",25/05/2022 00:10,0.8,3.7
"Nyon, Château",25/05/2022 00:20,0.9,3.8
"Nyon, Château",25/05/2022 00:30,0.9,3.8
"Nyon, Château",25/05/2022 00:40,0.9,3.8
"Nyon, Château",25/05/2022 00:50,0.9,3.9
"Nyon, Château",25/05/2022 01:00,0.9,3.9
"Nyon, Château",25/05/2022 01:10,0.9,3.9
"Nyon, Château",25/05/2022 01:20,0.9,3.9
"Nyon, Château",25/05/2022 01:30,0.9,4.0
"Nyon, Château",25/05/2022 01:40,0.9,3.9
"Nyon, Château",25/05/2022 01:50,0.9,3.9
"Nyon, Château",25/05/2022 02:00,0.9,4.0
"Nyon, Château",25/05/2022 02:10,0.9,4.0
"Nyon, Château",25/05/2022 02:20,0.9,4.0
"Nyon, Château",25/05/2022 02:30,0.9,4.1
"Nyon, Château",25/05/2022 02:40,0.9,4.0
"Nyon, Château",25/05/2022 02:50,0.9,4.1
"Nyon, Château",25/05/2022 03:00,0.9,4.1
"Nyon, Château",25/05/2022 03:10,0.9,4.1
"Nyon, Château",25/05/2022 03:20,0.9,4.1
"Nyon, Château",25/05/2022 03:30,1.0,4.2
"Nyon, Château",25/05/2022 03:40,1.0,4.2
"Nyon, Château",25/05/2022 03:50,1.0,4.2
"Nyon, Château",25/05/2022 04:00,1.0,4.2
"Nyon, Château",25/05/2022 04:10,1.0,4.2
"Nyon, Château",25/05/2022 04:20,1.0,4.3
"Nyon, Château",25/05/2022 04:30,1.1,4.3
"Nyon, Château",25/05/2022 04:40,1.0,4.3
"Nyon, Château",25/05/2022 04:50,1.0,4.3
"Nyon, Château",25/05/2022 05:00,1.0,4.4
"Nyon, Château",25/05/2022 05:10,1.0,4.4
"Nyon, Château",25/05/2022 05:20,1.1,4.4
"Nyon, Château",25/05/2022 05:30,1.1,4.4
"Nyon, Château",25/05/2022 05:40,1.0,4.4
"Nyon, Château",25/05/2022 05:50,1.0,4.4
"Nyon, Château",25/05/2022 06:00,1.1,4.5
"Nyon, Château",25/05/2022 06:10,1.0,4.5
"Nyon, Château",25/05/2022 06:20,1.1,4.5
"Nyon, Château",25/05/2022 06:30,1.1,4.5
"Nyon, Château",25/05/2022 06:40,1.1,4.5
"Nyon, Château",25/05/2022 06:50,1.0,4.5
"Nyon, Château",25/05/2022 07:00,1.1,4.6
"Nyon, Château",25/05/2022 07:10,1.1,4.6
"Nyon, Château",25/05/2022 07:20,1.0,4.5
"Nyon, Château",25/05/2022 07:30,1.0,4.5
"Nyon, Château",25/05/2022 07:40,0.7,4.2
"Nyon, Château",25/05/2022 07:50,0.7,4.2
"Nyon, Château",25/05/2022 08:00,0.7,4.2
"Nyon, Château",25/05/2022 08:10,0.7,4.3
"Nyon, Château",25/05/2022 08:20,0.5,4.1
"Nyon, Château",25/05/2022 08:30,0.5,4.1
"Nyon, Château",25/05/2022 08:40,0.8,4.4
"Nyon, Château",25/05/2022 08:50,0.7,4.3
"Nyon, Château",25/05/2022 09:00,0.6,4.3
"Nyon, Château",25/05/2022 09:10,0.7,4.4
"Nyon, Château",25/05/2022 09:20,0.7,4.4
"Nyon, Château",25/05/2022 09:30,0.8,4.5
"Nyon, Château",25/05/2022 09:40,0.8,4.5
"Nyon, Château",25/05/2022 09:50,0.9,4.6
"Nyon, Château",25/05/2022 10:00,0.9,4.7
"Nyon, Château",25/05/2022 10:10,0.9,4.6
"Nyon, Château",25/05/2022 10:20,0.9,4.7
"Nyon, Château",25/05/2022 10:30,0.9,4.7
"Nyon, Château",25/05/2022 10:40,0.8,4.5
"Nyon, Château",25/05/2022 10:50,0.8,4.6
"Nyon, Château",25/05/2022 11:00,0.9,4.7
"Nyon, Château",25/05/2022 11:10,0.8,4.7
"Nyon, Château",25/05/2022 11:20,0.9,4.7
"Nyon, Château",25/05/2022 11:30,0.7,4.5
"Nyon, Château",25/05/2022 11:40,0.6,4.5
"Nyon, Château",25/05/2022 11:50,0.8,4.7
"Nyon, Château",25/05/2022 12:00,0.8,4.7
"Nyon, Château",25/05/2022 12:10,0.8,4.7
"Nyon, Château",25/05/2022 12:20,0.9,4.8
"Nyon, Château",25/05/2022 12:30,0.9,4.8
"Nyon, Château",25/05/2022 12:40,0.8,4.7
"Nyon, Château",25/05/2022 12:50,0.8,4.7
"Nyon, Château",25/05/2022 13:00,0.8,4.8
"Nyon, Château",25/05/2022 13:10,0.8,4.8
"Nyon, Château",25/05/2022 13:20,0.8,4.7
"Nyon, Château",25/05/2022 13:30,0.7,4.7
"Nyon, Château",25/05/2022 13:40,0.7,4.7
"Nyon, Château",25/05/2022 13:50,0.6,4.6
"Nyon, Château",25/05/2022 14:00,0.7,4.7
"Nyon, Château",25/05/2022 14:10,0.7,4.7
"Nyon, Château",25/05/2022 14:20,0.8,4.8
"Nyon, Château",25/05/2022 14:30,0.8,4.9
"Nyon, Château",25/05/2022 14:40,0.8,4.9
"Nyon, Château",25/05/2022 14:50,0.9,4.9
"Nyon, Château",25/05/2022 15:00,0.9,4.9
"Nyon, Château",25/05/2022 15:10,0.9,5.0
"Nyon, Château",25/05/2022 15:20,0.9,5.0
"Nyon, Château",25/05/2022 15:30,0.8,4.9
"Nyon, Château",25/05/2022 15:40,0.6,4.8
"Nyon, Château",25/05/2022 15:50,0.8,4.9
"Nyon, Château",25/05/2022 16:00,1.1,5.2
"Nyon, Château",25/05/2022 16:10,1.1,5.3
"Nyon, Château",25/05/2022 16:20,1.3,5.5
"Nyon, Château",25/05/2022 16:30,1.3,5.5
"Nyon, Château",25/05/2022 16:40,0.9,5.1
"Nyon, Château",25/05/2022 16:50,0.9,5.1
"Nyon, Château",25/05/2022 17:00,0.8,5.0
"Nyon, Château",25/05/2022 17:10,1.1,5.3
"Nyon, Château",25/05/2022 17:20,0.8,5.0
"Nyon, Château",25/05/2022 17:30,1.0,5.2
"Nyon, Château",25/05/2022 17:40,1.0,5.3
"Nyon, Château",25/05/2022 17:50,1.2,5.5
"Nyon, Château",25/05/2022 18:00,1.4,5.6
"Nyon, Château",25/05/2022 18:10,1.4,5.7
"Nyon, Château",25/05/2022 18:20,1.4,5.7
"Nyon, Château",25/05/2022 18:30,1.4,5.7
